	"Schneier on Security"	"The Superficial - Because You're Ugly"	"Search Engine Roundtable"	"Copyblogger"	"John Battelle's Search Blog"	"Engadget RSS Feed"	"TMZ.com"	"A Consuming Experience (full feed)"	"SimpleBits"	"Publishing 2.0"	"mezzoblue"	"Eschaton"	"PerezHilton"	"Slashdot"	"Matt Cutts: Gadgets, Google, and SEO"	"How to Change the World"	"TUAW - The Unofficial Apple Weblog"	"Gothamist"	"Instapundit"	"we make money not art"	"PaulStamatiou.com - Tech News, Reviews and Guides"	"BuzzMachine"	"Techdirt."	"Joi Ito's Web"	"Joho the Blog"	"ongoing by Tim Bray"	"NewsBusters - Exposing Liberal Media Bias"	"SpikedHumor - Today's Videos and Pictures"	"The Official Google Blog"	"kottke.org"	"456 Berea Street"	"Signal vs. Noise"	"Joel on Software"	"Boing Boing"	"The Full Feed from HuffingtonPost.com"	"flagrantdisregard"	"Pharyngula"	"Steve Pavlina's Personal Development Blog"	"WIL WHEATON dot NET"	"Online Marketing Report"	"Creating Passionate Users"	"Bloggers Blog"	"Scobleizer"	"Joystiq"	"Derek Powazek"	"Download Squad"	"Jeremy Zawodny's blog"	"@ProBlogger"	"Captain's Quarters"	"Crooks and Liars"	"plasticbag.org"	"ThinkProgress"	"blog maverick"	"gapingvoid: "cartoons drawn on the back of business cards""	"Topix Blog"	"The Viral Garden"	"43 Folders"	"Search Engine Watch - Latest"	"Autoblog"	"Daily Kos"	"Google Blogoscoped"	"Deadspin"	"The Dish"	"Go Fug Yourself"	"O'Reilly Radar"	"Little Green Footballs"	"MetaFilter"	"ReadWrite"	"Lifehack"	"Lifehacker"	"Google Operating System"	"ShoeMoney"	"Kotaku"	"Mashable"	"TechCrunch"	"Gizmodo"	"Neil Gaiman's Journal"	"Quick Online Tips"	"Oilman"	"Gawker"	"Michelle Malkin"	"Wired Top Stories"	"Seth Godin's Blog on marketing, tribes and respect"	
"Schneier on Security"	0.000000	
"The Superficial - Because You're Ugly"	0.982626	0.000000	
"Search Engine Roundtable"	0.998988	0.992953	0.000000	
"Copyblogger"	1.015516	0.902011	0.968862	0.000000	
"John Battelle's Search Blog"	0.958905	0.983252	0.692150	0.990919	0.000000	
"Engadget RSS Feed"	0.772577	0.941476	0.987513	0.955668	0.976835	0.000000	
"TMZ.com"	0.966768	0.710046	1.004922	0.943141	0.957715	0.972150	0.000000	
"A Consuming Experience (full feed)"	0.988117	0.975835	0.958892	1.022299	0.990962	0.894753	1.005707	0.000000	
"SimpleBits"	1.008920	0.867361	0.919326	0.953210	0.981852	0.956474	0.978643	0.964092	0.000000	
"Publishing 2.0"	0.908440	0.903238	0.835895	0.855040	0.890898	0.919920	0.986609	0.995584	0.869806	0.000000	
"mezzoblue"	0.993272	0.929922	0.914131	0.961563	1.007775	0.955400	0.975976	0.886529	0.742777	0.832806	0.000000	
"Eschaton"	0.949607	0.918555	1.016503	1.000627	0.987812	0.968806	0.926286	0.932870	0.955959	0.991916	0.909971	0.000000	
"PerezHilton"	0.979534	0.650157	1.021862	0.940465	1.010434	0.982409	0.633413	0.918063	0.944793	0.992338	0.953044	0.850239	0.000000	
"Slashdot"	0.717273	0.650046	0.978842	0.925941	0.987127	0.764730	0.958397	0.952014	0.955457	0.916010	0.966956	0.972609	0.918669	0.000000	
"Matt Cutts: Gadgets, Google, and SEO"	0.972740	0.906951	0.634289	0.982068	0.848670	0.912345	0.978993	0.913433	0.932692	0.802796	0.876443	0.921340	0.932241	0.920988	0.000000	
"How to Change the World"	1.017720	0.963216	0.942991	0.954728	1.000371	0.976519	1.001293	1.022078	0.721699	0.982172	1.024878	1.043743	1.044606	1.002417	0.921451	0.000000	
"TUAW - The Unofficial Apple Weblog"	0.988827	1.000350	0.991942	0.998422	0.949714	0.774405	1.021650	0.914559	0.944062	0.983462	0.963749	0.970764	0.993821	0.933200	0.952051	0.843681	0.000000	
"Gothamist"	0.982552	0.965157	1.007241	0.991253	0.988066	0.993042	0.919095	0.999812	0.990765	0.999639	1.004619	0.925370	0.926193	1.004611	0.964492	0.995862	0.362733	0.000000	
"Instapundit"	0.926628	0.888721	0.973690	0.965369	1.021210	0.969232	0.897390	1.030371	0.922396	0.928429	0.947702	0.863615	0.871646	0.923229	0.942194	0.911600	0.997021	0.955213	0.000000	
"we make money not art"	0.922763	0.971386	1.024396	0.859965	1.016025	0.894842	1.019042	0.985970	0.928390	0.915267	0.988340	0.983763	0.975268	0.944630	0.982168	0.914553	0.989342	1.008605	0.984010	0.000000	
"PaulStamatiou.com - Tech News, Reviews and Guides"	0.936371	0.829344	0.896283	0.922254	0.823091	0.829240	0.987431	0.798010	0.819043	0.860393	0.817134	0.918856	0.933002	0.838194	0.772545	0.975867	0.853631	0.993385	0.960046	0.921465	0.000000	
"BuzzMachine"	0.806364	0.864188	0.679027	0.972368	0.793217	0.885481	0.927524	0.878289	0.984256	0.752475	0.937033	0.973567	0.922524	0.865185	0.673880	0.963339	0.976244	0.965881	0.956417	0.981554	0.795481	0.000000	
